gene_symbol	disease_OMIM_ID
BBS17	615994
BBS18	615995
BBS19	615996
BBS2	615981
BBS2	616562
BBS20	617119
BBS21	614500
BBS21	617406
BBS3	209900
BBS3	600151
BBS3	613575
BBS4	615982
BBS5	615983
BBS6	236700
BBS6	605231
BBS7	615984
BBS8	613464
BBS8	615985
BBS9	615986
BBSOAS	615722
BCAM	111200
BCAM	247420
BCAP31	300475
BCATE2	248600
BCC7	114480
BCC7	114500
BCC7	114550
BCC7	137800
BCC7	151623
BCC7	202300
BCC7	259500
BCC7	260350
BCC7	260500
BCC7	607107
BCC7	614740
BCD	210370
BCD1	176807
BCD1	613659
BCDO	115300
BCIE	113800
BCIE	607602
BCIE	609165
BCKDHA	248600
BCKDHB	248600
BCKDK	614923
BCKDKD	614923
BCL1	114500
BCL1	193300
BCL1	254500
BCL10	137245
BCL10	156240
BCL10	605027
BCL10	616098
BCL11A	617101
BCL11B	617237
BCL2	2
BCL3	3
BCMO1	115300
BCNG1	615871
BCNS	109400
BCNS	605462
BCNS	610828
BCO1	115300
BCOR	300166
BCP	190900
BCPM	169600
BCR	608232
BCR	613065
BCRP	138900
BCRP	614490
BCS1	229200
BCS1L	124000
BCS1L	256000
BCS1L	262000
BCS1L	603358
BCS2	614170
BCYM3	113500
BCYM3	156530
BCYM3	168400
BCYM3	181405
BCYM3	184095
BCYM3	184252
BCYM3	600175
BCYM3	606071
BCYM3	606835
BCYM3	613508
BCYM3	617383
BCYM4	612847
BDA1	112500
BDA1	607778
BDA1C	112600
BDA1C	113100
BDA1C	200700
BDA1C	201250
BDA1C	228900
BDA1C	610017
BDA1C	612400
BDA1C	615072
BDA1C	615298
BDA1D	112600
BDA1D	609441
BDA1D	616849
BDA2	112600
BDA2	235200
BDA2	609441
BDA2	616849
BDB	113000
BDB	268310
BDB1	113000
BDB1	268310
BDE2	613382
BDK	614923
BDNF	164230
BDNF	209880
BDNF	607499
BDNF	610269
BDPLT1	153670
BDPLT1	177820
BDPLT1	231200
BDPLT1	258660
BDPLT10	608404
BDPLT10	610938
BDPLT10	611162
BDPLT11	614201
BDPLT13	614009
BDPLT14	231095
BDPLT14	614158
BDPLT15	615193
BDPLT16	187800
BDPLT16	273800
BDPLT16	608446
BDPLT17	187900
BDPLT19	616176
BDPLT2	187800
BDPLT2	273800
BDPLT2	608446
BDPLT20	616913
BDPLT3	153670
BDPLT3	177820
BDPLT3	231200
BDPLT3	258660
BDPLT4	139090
BDPLT5	104300
BDPLT5	601709
BDPLT6	153640
BDPLT6	153650
BDPLT6	155100
BDPLT6	600208
BDPLT6	603622
BDPLT6	605249
BDPLT7	262890
BDPLT8	609821
BDPLT9	614200
BDSD	113200
BDSD	113300
BDSD	186000
BDSD	186300
BDSD	610713
BEAN	117210
BEK	101200
BEK	101400
BEK	101600
BEK	123150
BEK	123500
BEK	123790
BEK	149730
BEK	207410
BEK	609579
BEK	613659
BEK	614592
BENTA	615206
BENTA	616452
BERHS	125250
BERHS	165500
BERHS	210000
BERHS	606657
BERHS	616896
BESC1	177200
BESC1	211400
BESC1	264350
BESC2	264350
BESC2	613021
BESC3	177200
BESC3	264350
BESC3	613071
BEST1	153700
BEST1	193220
BEST1	611809
BEST1	613194
BF	612924
BF	615489
BF	615561
BF1	613454
BFIC1	1
BFIC2	128200
BFIC2	602066
BFIC2	605751
BFIC3	607745
BFIC3	613721
BFIC4	4
BFIS1	1
BFIS2	128200
BFIS2	602066
BFIS2	605751
BFIS3	607745
BFIS3	613721
BFIS4	4
BFIS5	614306
BFIS5	614558
BFIS5	617080
BFLS	301900
BFNC2	121201
BFNIS	607745
BFNIS	613721
BFNS1	121200
BFNS1	613720
BFPP	606854
BFPP	615752
BFSP1	611391
BFSP2	611597
BFT	119800
BFT	186550
BGN	300106
BGN	300989
BH	600348
BHC110	616728
BHD	114500
BHD	135150
BHD	142669
BHD	144700
BHD	173600
BHLHA9	607539
BHLHA9	609432
BHLHB3	612975
BHLHE41	612975
BHLHF42	607539
BHLHF42	609432
BHR1	600807
BHR1	607154
BICC	601331
BICC1	601331
BICD2	615290
BIE	113800
BIE	607602
BIE	609165
BIG2	608097
BIGH3	121820
BIGH3	121900
BIGH3	122200
BIGH3	602082
BIGH3	607541
BIGH3	608470
BIGH3	608471
BIGM103	616721
BILIQTL1	143500
BILIQTL1	218800
BILIQTL1	237900
BILIQTL1	601816
BILIQTL1	606785
BIMP2	173200
BIMP2	602723
BIMP3	615206
BIMP3	616452
BIN1	255200
BIR	125853
BIR	601820
BIR	606176
BIR	610582
BIR	616329
BIRC4	300635
BIT1	616263
BJS	124000
BJS	256000
BJS	262000
BJS	603358
BLAUS	186580
BLAUS	266600
BLAUS	607507
BLAUS	617321
BLCPMG	251290
BLK	613375
BLM	210900
BLNK	613502
BLOC1S3	614077
BLOC1S6	614171
BLOS3	614077
BLOS6	614171
BLU	615444
BLVRA	614156
BMD	300376
BMD	302045
BMD	310200
BMFS1	614675
BMFS2	615715
BMFS3	617052
BMIQ10	607514
BMIQ11	300306
BMIQ12	600955
BMIQ12	612362
BMIQ14	612460
BMIQ14	612938
BMIQ18	615457
BMIQ4	607447
BMIQ9	602025
BMIQ9	607948
BMKS	608572
BMND1	144750
BMND1	166710
BMND1	259770
BMND1	601813
BMND1	601884
BMND1	607634
BMND1	607636
BMND12	612560
BMND15	613418
BMND16	615220
BMND16	615221
BMND18	300910
BMND7	166710
BMND8	166710
BMP1	614856
BMP15	300510
BMP2	112600
BMP2	235200
BMP2A	112600
BMP2A	235200
BMP2B	600625
BMP2B	607932
BMP2B1	600625
BMP2B1	607932
BMP4	600625
BMP4	607932
BMP9	615506
BMPER	608022
BMPR1A	174900
BMPR1A	610069
BMPR1B	112600
BMPR1B	609441
BMPR1B	616849
BMPR2	178600
BMPR2	265450
BMS1	107600
BMS1L	107600
BNAH2	616001
BNAR	248450
BNAR	608980
BNAR	614485
BNHS	215470
BNHS	245800
BNHS	275400
BNHS	612020
BNMD17	615311
BOCA	203200
BOCA	227220
BOFS	113620
BOLA3	614299
BOPS	605039
BOPS	614286
BOR	113650
BOR	166780
BOR	602588
BOR2	610896
BOS1	113650
BOS1	166780
BOS1	602588
BOS2	2
BOS3	605192
BOS3	608389
BPAD	4
BPAG1	614653
BPAG1	615425
BPAG2	122400
BPAG2	226650
BPES	110100
BPES	608996
BPES1	110100
BPES1	608996
BPGM	222800
BPIDS	244450
BPPR	606854
BPPR	615752
BR	614200
BR140	617333
BRAF	115150
BRAF	211980
BRAF	613706
BRAF	613707
BRAM1	616083
BRAT1	614498
BRCA1	604370
BRCA1	614320
BRCA2	114480
BRCA2	155255
BRCA2	176807
BRCA2	194070
BRCA2	605724
BRCA2	612555
BRCA2	613029
BRCA2	613347
BRCA3	3
BRCACOX	617308
BRCAX	3
BRF1	616202
BRG1	613325
BRG1	614609
BRGDA5	604233
BRGDA5	612838
BRGDA5	615377
BRGDA5	617350
BRGDA7	613120
BRGDA9	607346
BRGDA9	616399
BRI	117300
BRI	176500
BRI	616079
BRIC	147480
BRIC	211600
BRIC	243300
BRIC2	601847
BRIC2	605479
BRIP1	114480
BRIP1	609054
BRKS1	259450
BRKS1	610968
BRKS2	609220
BRN3C	602459
BRNRS	300615
BROVCA1	604370
BROVCA1	614320
BROVCA2	114480
BROVCA2	155255
BROVCA2	176807
BROVCA2	194070
BROVCA2	605724
BROVCA2	612555
BROVCA2	613029
BROVCA2	613347
BROVCA3	613390
BROVCA3	613399
BROVCA4	614291
BRP17	118800
BRP44L	614741
BRPF1	617333
BRPS	615485
BRSS	132700
BRSS	601606
BRSS	605041
BRV2	2
BRWD2	614858
BRWD3	300659
BRWS1	243310
BRWS1	607371
BRWS2	604717
BRWS2	614583
BS	210900
BS	231200
BS69	616083
BSAP	615545
BSAS	601536
BSCL	608594
BSCL1	608594
BSCL2	269700
BSCL2	270685
BSCL2	600794
BSCL2	615924
BSCL3	606721
BSCL3	612526
BSCL3	615343
BSEP	601847
BSEP	605479
BSF2	108010
BSF2	125853
BSF2	148000
BSF2	266600
BSF2	604302
BSF3	610313
BSG	111380
BSND	602522
BSS	153670
BSS	177820
BSS	231200
BSS	258660
BSSL	609812
BSSP3	249500
BSVD	175780
BSVD	180000
BSVD	607595
BSVD	611773
BSVD	614519
BTAK	114500
BTBD12	613951
BTBD14B	617393
BTD	253260
BTHLM1	158810
BTHLM1	254090
BTHLM1	255600
BTHLM1	616411
BTHLM2	616470
BTHLM2	616471
BTHS	302060
BTK	300755
BTK	307200
BTL	601626
BTNL2	612387
BTOP	216340
BTOP	611228
BTOP	612577
BTOP	612691
BTPS2	114500
BTPS2	114550
BTPS2	135290
BTPS2	175100
BTPS2	613659
BTR1	217400
BTR1	217700
BTR1	613268
BTS	204200
BUB1B	114500
BUB1B	176430
BUB1B	257300
BUBR1	114500
BUBR1	176430
BUBR1	257300
BULN2	164230
BULN2	209880
BULN2	607499
BULN2	610269
BUP1	613161
BV8	610628
BVES	616812
BVSYS	605589
BVSYS	616449
BVVLS1	211500
BVVLS1	211530
BVVLS2	614707
BWCNS	211180
BWS	130650
BWS	180860
BWS	194071
BWS	614732
BWSCR1A	114480
BWSCR1A	211980
BWSCR1A	268210
C10	218340
C10orf11	615179
C10orf2	271245
C10orf2	609286
C10orf2	616138
C10orf61	258860
C10orf61	614815
C11DELp13	616902
C11DUPq12	20
C11orf25	615034
C11orf73	616881
C11orf83	616111
C128	614381
C12orf57	218340
C12orf58	615987
C12orf62	220110
C12orf64	614944
C12orf65	613559
C12orf65	615035
C13orf25	614326
C13orf8	616579
C14orf104	612518
C14orf133	613404
C14orf160	236792
C14orf168	614017
C14orf173	613237
C14orf173	614455
C14orf179	614099
C14orf58	225790
C14orf87	616859
C14orf87	616860
C15DUPq	1
C15orf41	615631
C16DUPq36.3	16
C16orf25	614807
C16orf49	614654
C16orf57	604173
C17DUPp13.3	3
C17orf32	616829
C17orf68	612199
C17orf95	615942
C19L1	616127
C19orf12	614298
C19orf12	615043
C19orf14	604317
C19orf32	617304
C19orf46	615540
C19orf61	616920
C19orf79	220110
C1DELq21.1	274000
C1GALT1C1	300622
C1GALT2	300622
C1NH	106100
C1NH	120790
C1QA	613652
C1QB	613652
C1QC	613652
C1QG	613652
C1QTNF5	605670
C1R	130080
C1S	613783
C1S	617174
C1orf12	609070
C1orf12	609820
C1orf124	616200
C1orf172	617337
C1orf19	617026
C1orf28	145000
C1orf28	145001
C1orf28	608266
C1orf31	616501
C1orf36	610612
C1orf4	614607
C1orf69	615330
C1orf69	616451
C1orf70	607454
C2	217000
C2	615489
C20orf14	613983
C20orf140	615663
C20orf19	615780
C20orf37	241080
C20orf41	615190
C20orf41	616373
C20orf42	173650
C20orf54	211500
C20orf54	211530
C20orf59	616063
C20orf7	252010
C20orf72	615084
C21	602342
C21	616944
C21ORF59	615500
C21orf29	614861
C21orf61	607398
C22DUPq13	615538
C22orf25	616878
C22orf35	608446
C2CD3	615948
C2F	211180
C2ORF23	610250
C2ORF23	614751
C2TA	180300
C2TA	209920
C2orf21	616801
C2orf25	277410
C2orf33	617086
C2orf39	615294
C2orf64	616500
C2orf71	613428
C2orf86	217085
C2orf86	615992
C3	611378
C3	612925
C3	613779
C3BR	607486
C3BR	611162
C3DR	610927
C3DR	614699
C3HEXS	615082
C3orf29	160150
C3orf34	615703
C3orf39	614830
C3orf5	611719
C3orf6	607453
C3orf64	615297
C3orf9	615696
C3orf9	617232
C4A	614374
C4A	614380
C4AD	614374
C4AD	614380
C4B	614379
C4BD	614379
C4F	614379
C4S	614374
C4S	614380
C4orf20	142669
C4orf24	615989
C4orf25	208150
C4orf25	254300
C4orf26	614832
C4orf41	615356
C5	609536
C5	615749
C5D	609536
C5D	615749
C5DELq14.3	613443
C5orf19	615625
C5orf33	616034
C5orf42	277170
C5orf42	614615
C6	612446
C6ST	143095
C6ST1	143095
C6orf117	615457
C6orf126	615824
C6orf149	615595
C6orf152	604537
C6orf175	616395
C6orf210	614652
C6orf221	614293
C6orf32	616515
C6orf4	614070
C6orf4	615527
C6orf5	614070
C6orf5	615527
C6orf59	616566
C6orf6	614070
C6orf6	615527
C6orf66	252010
C6orf68	617082
C6orf70	615544
C7	610102
C7DELq	7
C7orf10	231690
C7orf11	234050
C7orf14	616893
C7orf2	135750
C7orf2	174500
C7orf2	186200
C7orf2	188740
C7orf2	200500
C7orf22	603284
C7orf27	614498
C8A	613790
C8B	613789
C8orf2	611225
C8orf37	614500
C8orf37	617406
C8orf38	256000
C8orf41	615541
C9	613825
C9	615591
C9D	613825
C9D	615591
C9DELp24.3	4
C9DUPq21.11	51
C9orf154	248450
C9orf154	608980
C9orf154	614485
C9orf4	616981
C9orf72	105550
C9orf75	613307
CA12	143860
CA2	259730
CA21H	201910
CA4	600852
CA5A	615751
CA5AD	615751
CA8	613227
CAA	607842
CAASDS	148300
CAASDS	614195
CAB2	615716
CABC1	612016
CABP2	614899
CABP4	610427
CAC	212138
CACA	115700
CACD1	1
CACD2	136880
CACD2	169150
CACD2	608133
CACD2	608161
CACD2	613105
CACH	603896
CACNA1A	108500
CACNA1A	141500
CACNA1A	183086
CACNA1A	617106
CACNA1B	614860
CACNA1C	601005
CACNA1C	611875
CACNA1D	614896
CACNA1D	615474
CACNA1F	300071
CACNA1F	300476
CACNA1F	300600
CACNA1G	616795
CACNA1H	611942
CACNA1H	617027
CACNA1S	170400
CACNA1S	188580
CACNA1S	601887
CACNA2D4	610478
CACNB2	611876
CACNB4	607682
CACNB4	613855
CACNG2	614256
CACNL1A1	601005
CACNL1A1	611875
CACNL1A2	614896
CACNL1A2	615474
CACNL1A3	170400
CACNL1A3	188580
CACNL1A3	601887
CACNL1A4	108500
CACNL1A4	141500
CACNL1A4	183086
CACNL1A4	617106
CACNL1A5	614860
CACP	208250
CACT	212138
CAD	616457
CADASIL1	125310
CADASIL1	130720
CADASIL1	615293
CADASIL2	600142
CADASIL2	610149
CADASIL2	616779
CAE1	116200
CAE2	607681
CAE2	611277
CAE3	601885
CAFS	187500
CAFS	188400
CAFS	192430
CAFS	217095
CAGH44	602081
CAGSSS	616007
CAHH	212840
CAID	616201
CAIN	601626
CAIN	613065
CAKUT1	270750
CAKUT1	610805
CAKUT2	143400
CALCR	166710
CALLA	617017
CALLA	617018
CALM	601626
CALM1	614916
CALM1	616247
CALM2	616249
CALR	187950
CALR	254450
CALR3	613875
CALS	613227
CAM	116860
CAML1	303350
CAML1	304100
CAML1	307000
CAMPD1	1
CAMRQ1	224050
CAMRQ2	610185
CAMRQ3	613227
CAMRQ4	615268
CAMTA1	614756
CAN	601626
CAN	613065
CANDF2	212050
CANDF3	3
CANDF4	613108
CANDF4	614079
CANDF6	613956
CANDF7	613796
CANDF7	614162
CANDF7	614892
CANDF8	614070
CANDF8	615527
CANDF9	616445
CANDN1	3
CANP3	253600
CANPMR	614756
CANT1	251450
CANTU	239850
CANTU	608569
CANTU	614050
CAON	167030
CAP1	614849
CAP2	617115
CAPB	603688
CAPM1	255310
CAPM1	609284
CAPN1	616907
CAPN10	601283
CAPN3	253600
CAPN5	193235
CAPOS	128235
CAPOS	601338
CAPOS	614820
CAR	101800
CAR	160980
CAR	255960
CAR	607259
CAR	610489
CARASIL	600142
CARASIL	610149
CARASIL	616779
CARD11	615206
CARD11	616452
CARD12	616050
CARD12	616115
CARD14	173200
CARD14	602723
CARD15	186580
CARD15	266600
CARD15	607507
CARD15	617321
CARD7	606579
CARD7	615255
CARD7	617388
CARD9	212050
CARKL	617213
CARMA1	615206
CARMA1	616452
CARMA2	173200
CARMA2	602723
CARP	613227
CARS2	616672
CART	601665
CART1	613456
CARTPT	601665
CAS2	203290
CAS2	612271
CASC5	604321
CASIL	125310
CASIL	130720
CASIL	615293
CASK	300422
CASK	300749
CASP	610682
CASP10	603909
CASP10	605027
CASP10	613659
CASP14	617320
CASP8	114480
CASP8	114550
CASP8	211980
CASP8	607271
CASPR	616286
CASPR2	610042
CASPR2	612100
CASQ1	616231
CASQ2	611938
CASR	145980
CASR	239200
CASR	601198
CASR	612899
CAST	616295
CAT	614097
CATC2	610019
CATC4	613887
CATC5	212350
CATC5	614691
CATCN2	609741
CATCN3	611544
CATF1	604320
CATF1	616155
CATMANS	616145
CATSPER	612997
CATSPER1	612997
CAV1	606721
CAV1	612526
CAV1	615343
CAV3	123320
CAV3	192600
CAV3	606072
CAV3	607801
CAV3	611818
CAV3	614321
CAVIN	613327
CAVIPMR	616875
CBARA1	615673
CBAS1	607765
CBAS2	235555
CBAS3	270800
CBAS3	613812
CBAS4	214950
CBAS4	614307
CBAS5	616278
CBAS6	617308
CBAVDX	300985
CBBM	303700
CBBM	303800
CBBM	303900
CBD	303700
CBD	303800
CBFA1	119600
CBFA1	156510
CBFA2	601399
CBFA2	601626
CBFB	601626
CBG	611489
CBL	607785
CBL	613563
CBL2	607785
CBL2	613563
CBP	180849
CBP	303700
CBP	303900
CBP1	610504
CBP1	613848
CBP2	610504
CBP2	613848
CBS	236200
CBT	190900
CBX2	613080
CC1	114480
CC2D1A	608443
CC2D2A	216360
CC2D2A	612284
CC2D2A	612285
CCA	121050
CCA	616118
CCA1	7
CCA2	601547
CCA3	115700
CCA4	601088
CCA4	610202
CCAFCA	616819
CCAL2	118600
CCAL2	123000
CCBE1	235510
CCCAP	613615
CCCAP	615993
CCCKR5	609532
CCCKR5	610379
CCCKR5	612522
CCD	119600
CCD	156510
CCDC100	616300
CCDC103	614679
CCDC11	614779
CCDC111	615420
CCDC114	615067
CCDC115	616828
CCDC151	616037
CCDC164	615294
CCDC174	616816
CCDC2	617119
CCDC22	300963
CCDC28B	209900
CCDC39	613807
CCDC40	613808
CCDC41	615862
CCDC44	220110
CCDC50	607453
CCDC65	615504
CCDC78	614807
CCDC8	614205
CCDC88A	260565
CCDC88C	236600
CCDC88C	616053
CCDD	616117
CCDS1	300352
CCDS2	612736
CCDS3	612718
CCF	119800
CCF	186550
CCFDN	604168
CCG1	300966
CCG1	314250
CCHL1A1	601005
CCHL1A1	611875
CCHL1A2	614896
CCHL1A2	615474
CCHL1A3	170400
CCHL1A3	188580
CCHL1A3	601887
CCHLND	612539
CCHLND	614482
CCL	604307
CCL11	600807
CCL11	609423
CCL2	182940
CCL2	607948
CCL2	609423
CCL3	609423
CCL3L1	609423
CCM1	116860
CCM2	603284
CCM3	603285
CCMD	610951
CCMD	616170
CCMS	117650
CCND1	114500
CCND1	193300
CCND1	254500
CCND2	615938
CCNO	615872
CCO	117000
CCO	145600
CCO	255320
CCP1	616828
CCP4	615523
CCP5	617023
CCR5	609532
CCR5	610379
CCR5	612522
CCSPD	607539
CCSPD	609432
CCSSO	25
CCT	225790
CCT5	256840
CCTE	256840
CD	186580
CD	266600
CD	607507
CD	617321
CD10	617017
CD10	617018
CD11B	609939
CD127	608971
CD133	603786
CD133	608051
CD133	612095
CD133	612657
CD151	179620
CD151	609057
CD16	615707
CD164	616969
CD18	116920
CD19	613493
CD20	613495
CD207	613393
CD209	607948
CD209	609423
CD209	614371
CD242	111250
CD244	180300
CD247	610163
CD25	601942
CD25	606367
CD27	615122
CD2AP	607832
CD2BP1	604416
CD32	152700
CD32	219700
CD32	611162
CD320	613646
CD32C	188030
CD337	609148
CD36	608404
CD36	610938
CD36	611162
CD36L1	610762
CD36L2	254900
CD39	615683
CD3D	615617
CD3E	615615
CD3G	615607
CD3Z	610163
CD4	613949
CD40	606843
CD40BP	614849
CD40LG	308230
CD41B	187800
CD41B	273800
CD44	609027
CD45	608971
CD45	609532
CD46	612922
CD49B	614200
CD49C	614748
CD55	613793
CD59	612300
CD71	616740
CD79A	613501
CD79B	612692
CD81	613496
CD82	176807
CD8A	608957
CD95	601859
CD96	211750
CDA1	224120
CDAN1	224120
CDAN1A	224120
CDAN2	224100
CDAN2	616858
CDAN4	111150
CDAN4	613566
CDAN4	613673
CDC14A	616958
CDC18L	613805
CDC25L	615888
CDC2L5	617360
CDC42	616737
CDC45L	617063
CDC45L2	617063
CDC4L	614700
CDC6	613805
CDC73	145000
CDC73	145001
CDC73	608266
CDCA7	616910
CDCBM1	600638
CDCBM1	614039
CDCBM2	615282
CDCBM3	615411
CDCBM4	615412
CDCBM5	615763
CDCBM6	156610
CDCBM6	615771
CDCD2	113900
CDCD2	272120
CDCD2	601144
CDCD2	601154
CDCD2	603829
CDCD2	603830
CDCD2	608567
CDCD2	614022
CDCL1	616968
CDD	122860
CDD	239100
CDD	269500
CDDG	615273
CDFE	610042
CDFE	612100
CDG1A	212065
CDG1AA	617082
CDG1B	602579
CDG1C	603147
CDG1D	601110
CDG1G	607143
CDG1H	608104
CDG1J	608093
CDG1J	614750
CDG1K	608540
CDG1L	263210
CDG1L	608776
CDG1M	610768
CDG1N	612015
CDG1O	612937
CDG1P	613661
CDG1Q	612379
CDG1Q	612713
CDG1R	614507
CDG1S	300884
CDG1T	614921
CDG1U	615042
CDG1V	615273
CDG1X	615597
CDG1Y	300934
CDG1Z	616457
CDG2	121820
CDG2	121900
CDG2	122200
CDG2	602082
CDG2	607541
CDG2	608470
CDG2	608471
CDG2A	212066
CDG2B	606056
CDG2C	266265
CDG2D	607091
CDG2E	608779
CDG2F	603585
CDG2G	611209
CDG2H	611182
CDG2I	613612
CDG2J	613489
CDG2K	614727
CDG2L	614576
CDG2L	615328
CDG2M	300896
CDG2N	616721
CDG2O	616828
CDG2P	616829
CDG2Q	617395
CDGAP	100300
CDGG1	121820
CDGG1	121900
CDGG1	122200
CDGG1	602082
CDGG1	607541
CDGG1	608470
CDGG1	608471
CDGIE	608799
CDGIF	609180
CDGII	607906
CDGII	616228
CDGS2	212066
CDGS4	601110
CDGX	300896
CDH1	114480
CDH1	137215
CDH1	167000
CDH1	176807
CDH1	608089
CDH14	612580
CDH15	612580
CDH19	601390
CDH19	607829
CDH23	601067
CDH23	601386
CDH3	225280
CDH3	601553
CDH3	612580
CDHP	225280
CDHP	601553
CDHR1	613660
CDHS	122880
CDHS	148820
CDHS	193500
CDHS	268220
CDK13	617360
CDK4	609048
CDK5	616342
CDK5RAP2	604804
CDK6	616080
CDKAL1	125853
CDKL5	300672
CDKN1B	610755
CDKN1C	130650
CDKN1C	614732
CDKN2A	155601
CDKN2A	155755
CDKN2A	606719
CDKN4	610755
CDLS1	122470
CDLS2	300590
CDLS3	610759
CDLS4	614701
CDLS5	300882
CDMP1	112600
CDMP1	113100
CDMP1	200700
CDMP1	201250
CDMP1	228900
CDMP1	610017
CDMP1	612400
CDMP1	615072
CDMP1	615298
CDMT	132700
CDMT	601606
CDMT	605041
CDO	614226
CDON	614226
CDPD	217400
CDPD	217700
CDPD	613268
CDPX1	302950
CDPX2	300960
CDPX2	302960
CDPXR	302950
CDR	614279
CDS1	114480
CDS1	176807
CDS1	259500
CDS1	609265
CDSIGN	607948
CDSIGN	609423
CDSIGN	614371
CDSN	146520
CDSN	270300
CDSP	212140
CDT1	613804
CDW108	614745
CEACAM16	614614
CEAL2	614614
CEBP	601626
CEBPA	601626
CEBPE	245480
CECR1	182410
CECR1	615688
CED	131300
CED	219700
CED1	218330
CED12	606893
CED2	613610
CED2	614091
CED3	614099
CED4	614376
CED4	614377
CED4	614378
CED4	616307
CEDNIK	609528
CEL	609812
CELIAC1	123400
CELIAC1	126200
CELIAC1	212750
CELIAC3	140300
CELIAC3	152700
CELIAC3	601388
CELIAC3	609755
CELIAC3	616100
CELIAC4	609753
CELL	609812
CEMCOX1	604377
CEMCOX1	608908
CEMCOX2	256000
CEMCOX2	615119
CEMCOX3	616500
CEMCOX4	616501
CENPE	616051
CENPF	243605
CENPJ	608393
CENPJ	613676
CEP104	616781
CEP120	616300
CEP135	614673
CEP152	613823
CEP152	614852
CEP164	614845
CEP19	615703
CEP290	610188
CEP290	610189
CEP290	611134
CEP290	611755
CEP290	615991
CEP41	614464
CEP57	614114
CEP63	614728
CEP78	617236
CEP83	615862
CERKL	608380
CERS1	616230
CERS3	615023
CERT	616351
CESD	278000
CETP	143470
CEV14	200600
CF	167800
CF	211400
CF	219700
CF	277180
CFB	612924
CFB	615489
CFB	615561
CFBD	612924
CFBD	615489
CFBD	615561
CFC1	605376
CFC2	109800
CFC2	114480
CFC2	137215
CFC2	163200
CFC2	211980
CFC2	260350
CFC2	601626
CFC2	609942
CFC2	614470
CFC2	615278
CFC3	615279
CFC4	615280
CFD	613912
CFD1	101200
CFD1	101400
CFD1	101600
CFD1	123150
CFD1	123500
CFD1	123790
CFD1	149730
CFD1	207410
CFD1	609579
CFD1	613659
CFD1	614592
CFDS	616202
CFEOM1	135700
CFEOM2	602078
CFEOM3A	600638
CFEOM3A	614039
CFEOM3B	135700
CFEOM5	616219
CFH	126700
CFH	235400
CFH	609814
CFH	610698
CFHL1	235400
CFHL1	603075
CFHL3	235400
CFHL3	603075
CFHL5	614809
CFHR1	235400
CFHR1	603075
CFHR3	235400
CFHR3	603075
CFHR5	614809
CFHR5D	614809
CFI	610984
CFI	612923
CFI	615439
CFL2	610687
CFND	304110
CFNS	304110
CFSMR	213980
CFTD	255310
CFTD	602771
CFTD	609284
CFTD1	161800
CFTD1	255310
CFTD1	616852
CFTR	167800
CFTR	211400
CFTR	219700
CFTR	277180
CG6	616981
CGD	300645
CGD	306400
CGD3	613960
CGI10	614650
CGI58	275630
CGI65	252010
CGL3	606721
CGL3	612526
CGL3	615343
CGL4	613327
CGTHBA	617118
CHAC	200150
CHAK	105500
CHAK2	602014
CHAMP1	616579
CHAP1	300857
CHAR	169100
CHAR	617035
CHAT	254210
CHBL2	612952
CHBL2	614415
CHC	110500
CHC	112010
CHC	112050
CHC	166900
CHC	179800
CHC	185020
CHC	601550
CHC	601551
CHC	611162
CHC	611590
CHC	612653
CHCHD10	615048
CHCHD10	615911
CHCHD10	616209
CHCHD2	616710
CHD2	615369
CHD4	617159
CHD7	214800
CHD7	612370
CHD8	615032
CHDED	617364
CHDFIDD	617360
CHDR	614279
CHDS5	608901
CHDS6	614466
CHDS7	608404
CHDS7	610938
CHDS7	611162
CHDT3	3
CHDTHP	217085
CHDTHP	615992
CHED	217400
CHED	217700
CHED	613268
CHED	617360
CHEK2	114480
CHEK2	176807
CHEK2	259500
CHEK2	609265
CHH	250250
CHH	250460
CHH	607095
CHI3L1	181500
CHI3L1	611960
CHIC2	601626
CHIME	280000
CHIP	615768
CHIP28	110450
CHIT	614122
CHITD	614122
CHK2	114480
CHK2	176807
CHK2	259500
CHK2	609265
CHKB	602541
CHKL	602541
CHL	236000
CHLR1	613398
CHM	118200
CHM	145900
CHM	180800
CHM	303100
CHM	605253
CHM	607677
CHM	607736
CHM	607791
CHMP1A	614961
CHMP2B	600795
CHMP2B	614696
CHMP4B	605387
CHN	604356
CHN1	604356
CHNG1	275200
CHNG1	603373
CHNG1	609152
CHNG3	3
CHNG4	275100
CHNG5	108900
CHNG5	187500
CHNG5	217095
CHNG5	225250
CHNG5	614432
CHNG5	614435
CHNG6	614450
CHOP10	613488
CHOPS	616368
CHRDL1	309300
CHRM3	100100
CHRNA1	253290
CHRNA1	601462
CHRNA1	608930
CHRNA2	610353
CHRNA3	612052
CHRNA4	188890
CHRNA4	600513
CHRNA5	612052
CHRNB1	616313
CHRNB1	616314
CHRNB2	605375
CHRND	253290
CHRND	616321
CHRND	616322
CHRND	616323
CHRNE	605809
CHRNE	608931
CHRNE	616324
CHRNG	253290
CHRNG	265000
CHS1	214500
CHST14	601776
CHST3	143095
CHST6	217800
CHST8	616265
CHSY1	605282
CHT1	158580
CHT1	617143
CHTD2	614980
CHTD4	615779
CHTE	300888
CHUK	613630
CHX10	610092
CHX10	610093
CHYTS	600775
CHYTS	617180
CIA30	252010
CIAS1	120100
CIAS1	191900
CIAS1	607115
CIAT	614306
CIAT	614558
CIAT	617080
CIB2	609439
CIB2	614869
